cik	ticker
1407591	MSTO
1050446	MSTR
1329944	MSVN
1067419	MSW
1410730	MSWM
1433818	MSXP
912734	MSY
1200528	MSYL
36270	MTB
1081369	MTBR
1036668	MTCH
1095099	MTCH
1172243	MTCT
1037646	MTD
1520006	MTDR
1056358	MTEX
876437	MTG
1543367	MTGB
1516973	MTGE
833079	MTH
1177326	MTHC
901696	MTIC
311407	MTIX
1092945	MTIZ
1172631	MTKN
815910	MTLG
795665	MTLM
906282	MTMC
929299	MTMD
1076044	MTMK
812011	MTN
906525	MTOH
1113256	MTOR
1389611	MTP
313364	MTR
39547	MTRM
1104657	MTRN
866273	MTRX
67813	MTS
68709	MTSC
1493594	MTSI
928421	MTSN
1404943	MTST
1404943	MTST
1454021	MTT
1508786	MTTA
1165876	MTVI
61986	MTW
891014	MTX
944725	MTXC
1006195	MTXX
96988	MTY
15615	MTZ
723125	MU
901243	MUA
1051004	MUC
1301280	MUC
1071899	MUE
68726	MUEL
1038190	MUH
1232860	MUI
1053988	MUJ
1068279	MUJ
723733	MULT
69407	MUO
717423	MUR
1058234	MUS
1038363	MUSA
1362491	MUSA
1573516	MUSA
1036425	MUSE
1399768	MV
1277902	MVBF
1099941	MVC
934749	MVCO
1349108	MVE
835948	MVF
925178	MVGR
65770	MVIS
869087	MVK
933730	MVL
1361470	MVNR
1432001	MVNTD
1371782	MVO
1193159	MVOG
1074929	MVRM
1027443	MVSN
897269	MVT
1413891	MVTG
1104734	MVTS
884217	MW
1291000	MWA
1350593	MWA
883842	MWAV
1402328	MWBN
1166036	MWE
785024	MWFS
1012127	MWH
67931	MWI
1242047	MWIS
1323974	MWIV
1019756	MWP
1571088	MWRX
1159297	MWV
1020416	MWW
319040	MWXI
1022080	MWY
1325702	MX
902748	MXA
16859	MXBIF
66418	MXC
1166529	MXDY
863900	MXE
316621	MXES
1372183	MXEX
1372183	MXEX
65433	MXF
1379377	MXFD
743316	MXIM
1288469	MXL
63814	MXM
1183829	MXN
711039	MXO
1046672	MXOM
1041009	MXON
890784	MXR
1021061	MXT
1054709	MXUS
1305451	MXVI
319815	MXWL
1329015	MYAR
1085104	MYBTF
882152	MYC
1577095	MYCC
1473490	MYCG
879361	MYD
69488	MYE
1347004	MYEC
882153	MYF
63541	MYG
899923	MYGN
1070510	MYGP
883412	MYI
1023008	MYIQ
884216	MYJ
1133082	MYK
69499	MYL
882151	MYM
927761	MYMX
882150	MYN
869531	MYNG
1477168	MYOC
1101052	MYOG
1402479	MYOS
817946	MYR
1042501	MYRA
700923	MYRG
1088436	MYRG
1459450	MYRX
776999	MYSL
1044880	MYST
716823	MZ
911308	MZA
1347870	MZAV
1085113	MZBY
753772	MZEI
1235511	MZF
884847	MZT
1104485	N
1117106	N
1422220	N
1074952	NAC
1083839	NAD
913616	NADX
69671	NAFC
29952	NAGM
1499501	NAGP
946492	NAHC
1319332	NAI
787253	NAII
1264755	NAL
795800	NAN
1074769	NAN
1444144	NANA
1534628	NANA
1534629	NANA
1534731	NANA
1088213	NANM
704532	NANO
1086417	NANS
883107	NANX
1336249	NAO
1016277	NAP
70453	NAPE
1407623	NAQ
1059131	NASB
939928	NASDAQ
949876	NASI
1415998	NASV
1473591	NATC
69733	NATH
935494	NATI
808013	NATK
1301106	NATL
275053	NATR
1285828	NAUG
1399855	NAUH
93736	NAUT
808450	NAV
810509	NAVB
793547	NAVG
790272	NAVH
1084750	NAVI
911650	NAVR
945617	NAWL
945617	NAWL
1039387	NAX
892992	NAZ
1102595	NBAN
1478888	NBB
714530	NBBC
1496631	NBCB
1135554	NBCP
893467	NBCT
1049551	NBD
1056861	NBD
1493523	NBD
1091418	NBDR
1178839	NBH
1475841	NBHC
1220379	NBIV
914475	NBIX
1145728	NBJ
72207	NBL
1433593	NBLM
811831	NBN
1178841	NBO
790362	NBOH
909281	NBP
1163739	NBR
1450524	NBRI
320017	NBS
71241	NBSC
912623	NBSI
790359	NBTB
908837	NBTF
1178840	NBW
742054	NBY
1389545	NBY
789933	NC
818851	NCA
1439397	NCAP
1454979	NCB
1263762	NCBC
1075945	NCBS
69970	NCC
839950	NCEB
356342	NCEM
1036075	NCEN
1396334	NCEN
1079797	NCEY
101844	NCF
1582616	NCFT
1019737	NCI
1058553	NCII
1334478	NCIT
897422	NCL
1513761	NCLH
1377630	NCMI
318716	NCNC
862313	NCO
1089575	NCOC
1022608	NCOG
794487	NCOM
856227	NCP
1134971	NCPM
1089773	NCPN
1543418	NCQ
70866	NCR
1421766	NCRG
1075343	NCRI
1396797	NCRT
874265	NCRX
883902	NCS
1172324	NCSH
1066575	NCT
1175483	NCT
722051	NCTI
1310213	NCTW
905000	NCU
1214935	NCV
1227857	NCZ
1120193	NDAQ
70033	NDC
1276893	NDD
773468	NDE
1275158	NDLS
1011290	NDN
1547158	NDP
1520048	NDRO
72331	NDSN
1169055	NE
1458891	NE
1195737	NEA
205700	NEB
1166760	NEBS
1338248	NEBS
1373853	NECA
1354772	NECB
1114643	NECE
1096939	NECX
753308	NEE
797838	NEFB
870756	NEGI
1165336	NEGS
942898	NEIB
1164727	NEM
1357800	NEMK
746514	NEN
855667	NENA
1110903	NENG
1077183	NEO
1096219	NEOF
711377	NEOG
942788	NEOL
1022701	NEOM
87050	NEON
1072978	NEON
787251	NEP
1504389	NEPA
1050996	NEPF
1196298	NEPH
1401395	NEPT
755806	NERX
1099609	NESK
720851	NESO
353634	NESS
840824	NETE
1293330	NETE
1499961	NETE
1135711	NETL
909793	NETM
1078203	NETP
1005974	NETX
1068144	NEU
1282637	NEU
1464165	NEUKF
861819	NEV
1469392	NEV
1287286	NEW
71337	NEWEN
850414	NEWH
1579684	NEWM
225263	NEWP
1373561	NEWS
1094019	NEWT
833209	NEXA
1093434	NEXC
1017491	NEXM
917523	NEXS
1167896	NEXT
1404636	NEYYF
352510	NFB
1083220	NFBH
1401700	NFBK
1493225	NFBK
1090118	NFC
1409253	NFDS
1145254	NFDV
1213660	NFEC
1140586	NFEI
70145	NFG
1260563	NFJ
890893	NFL
1214605	NFLA
920947	NFLD
1065280	NFLX
1090119	NFM
1183186	NFP
1029786	NFS
1355855	NFSB
823070	NFTI
912750	NFX
1087783	NFZ
1173420	NG
55805	NGA
746834	NGAS
1090122	NGB
1279400	NGE
1030339	NGEN
1543083	NGEY
1369203	NGHI
1166572	NGK
1504461	NGL
878808	NGLD
1379661	NGLS
356292	NGMC
1177218	NGO
1297704	NGPC
1024605	NGPX
1015920	NGRU
1084991	NGS
1385830	NGSX
895474	NGT
942650	NGTE
1547459	NGVC
1196366	NGX
1398481	NGZ
1047335	NHC
1356115	NHF
728389	NHHC
877860	NHI
751976	NHL
1023844	NHLD
1023844	NHLD
780053	NHP
1328511	NHPI
1306109	NHPR
1047334	NHR
1420413	NHR
1233426	NHRX
1228361	NHS
1487610	NHS
846931	NHTB
1292470	NHWK
1428816	NHYT
1111711	NI
710976	NIAG
772263	NICH
1000045	NICK
1067981	NICO
1557915	NID
1383441	NIE
880843	NIF
1037016	NIHD
1084475	NIHK
1177216	NII
1076641	NIKU
1091171	NILE
890119	NIM
720762	NIMU
720762	NIMU
878242	NIO
1564584	NIQ
1403795	NIV
1123312	NIVI
770461	NIVM
1030192	NJMC
356309	NJR
1454980	NJV
1483830	NKA
320187	NKE
1177219	NKG
1090117	NKL
1090123	NKO
1161069	NKR
796534	NKSH
1333578	NKT
906709	NKTR
1195738	NKX
72162	NL
1298341	NLC
721237	NLCI
1280191	NLEQ
798078	NLN
1387713	NLN
1126234	NLNK
1278384	NLP
1078207	NLS
1492633	NLSN
1282631	NLST
44800	NLX
1415362	NLX
857501	NLXI
1043219	NLY
857361	NMA
1090120	NMB
1452751	NMBL
1412495	NMD
1493040	NMED
1126983	NMEN
1496099	NMFC
819539	NMG
1030485	NMGC
1393283	NMGL
813562	NMHC
1333172	NMHIF
830271	NMI
1547903	NMIH
807524	NMIL
71932	NMKP
1092083	NMKT
1562051	NML
860188	NMO
890897	NMP
870753	NMRX
915866	NMSS
897419	NMT
1017259	NMTI
1101865	NMXS
897424	NMY
1266585	NMZ
1437260	NNA
863895	NNAN
863895	NNAN
1158728	NNB
918541	NNBR
899761	NNC
1112748	NNCO
108852	NNCT
1176435	NNCT
1098074	NNDS
885712	NNF
1258602	NNI
890898	NNJ
830264	NNM
751364	NNN
1158730	NNO
856226	NNP
891417	NNPP
1286648	NNSR
888981	NNUP
792161	NNUTU
1379006	NNVC
818850	NNY
1085115	NOAL
72205	NOBH
1034258	NOBL
1133421	NOC
820097	NOIZ
72243	NOLD
899782	NOM
1120023	NOMW
847383	NOOF
1422105	NOR
843296	NORPF
1271076	NOTE
1105692	NOTTRADI
1105692	NOTTRADING
1021860	NOV
1086939	NOVA
353191	NOVB
758004	NOVL
815838	NOVN
1025953	NOVS
1012131	NOVT
1425173	NOVZ
1373715	NOW
1227699	NOX
1296435	NP
700733	NPBC
885711	NPC
1138659	NPDI
1279715	NPDV
1309127	NPEN
1401434	NPEN
880845	NPF
1220819	NPFV
899758	NPG
1119643	NPHC
833251	NPI
80172	NPK
1178377	NPKG
1054070	NPLA
885734	NPM
1454978	NPN
1164863	NPO
849998	NPP
764765	NPSI
890465	NPSP
896061	NPT
1171218	NPTE
833140	NPTH
1098532	NPTI
1088788	NPTK
1227025	NPTN
1261686	NPTT
897421	NPV
1162816	NPWZ
906959	NPX
897427	NPY
868440	NQC
872544	NQCI
870779	NQF
869405	NQI
870778	NQJ
862716	NQM
868449	NQN
870780	NQP
872064	NQS
874506	NQU
71829	NR
1090121	NRB
1388180	NRBT
1388180	NRBT
70487	NRCIA
818010	NRCNA
797167	NRDCQ
72316	NRDS
746253	NREB
1273801	NRF
1013871	NRG
849043	NRGN
1228068	NRGP
356591	NRGX
1221327	NRI
1163370	NRIM
1312211	NRIP
1195739	NRK
1006820	NRLB
1096840	NRMG
1261166	NRO
709005	NROM
709005	NROM
709005	NROM
1171486	NRP
1288379	NRPH
72418	NRRD
72633	NRT
78311	NRVN
78311	NRVN
78311	NRVN
78311	NRVN
1232951	NRWS
1040839	NRXI
819671	NRYM
1556593	NRZ
1110805	NS
1432176	NSAV
1175029	NSBC
1313730	NSBG
1068179	NSBK
702165	NSC
1088454	NSCN
1022505	NSCT
1157624	NSDA
898624	NSDB
1314822	NSE
1527547	NSE
865058	NSEC
744485	NSFC
1223786	NSH
69680	NSHA
932696	NSIT
1093428	NSL
1560443	NSLP
1080316	NSLT
70530	NSM
1520566	NSM
75448	NSO
1116112	NSOL
1000753	NSP
1105184	NSPH
1433607	NSPR
1265888	NSR
92275	NSRP
745026	NSS
69633	NSSC
1035675	NST
1089638	NSTC
1401708	NSTG
737207	NSTK
1351509	NSTR
722313	NSYS
72911	NT
1002047	NTAP
1035826	NTBKQ
899752	NTC
1078075	NTCT
1144347	NTDL
877902	NTEC
1425905	NTEK
1114937	NTEUE
1084201	NTFSF
1031980	NTFY
1057693	NTG
1284818	NTG
1490286	NTG
1122904	NTGR
797564	NTHH
875582	NTI
1533454	NTI
918112	NTII
1065078	NTIP
1084827	NTIQ
1216596	NTK
1138586	NTLB
906347	NTLI
1383825	NTLK
1328571	NTLS
927829	NTMD
318622	NTMM
836937	NTMS
836937	NTMS
748592	NTN
1059189	NTNY
1025573	NTOL
1086472	NTOP
1012482	NTPA
1366578	NTQ
811419	NTRC
1096376	NTRI
1135140	NTRN
1087779	NTRO
73124	NTRS
1095480	NTRT
110536	NTSC
1071342	NTSL
1496623	NTSP
1011028	NTST
1065734	NTTI
1084883	NTTL
716749	NTUR
1039280	NTWK
1077301	NTWO
878201	NTX
70793	NTY
72741	NU
1002517	NUAN
1102556	NUAN
879826	NUC
947577	NUCO
1106607	NUCO
73309	NUE
878180	NUF
1090215	NUFO
718074	NUHC
1105192	NUI
1273385	NUIN
1161070	NUJ
71557	NULM
878198	NUM
1543637	NUMD
879819	NUN
1333563	NUNC
878200	NUO
1289850	NURO
1021561	NUS
1050007	NUTR
812801	NUV
1142596	NUVA
1170652	NUVM
907654	NUVO
1450445	NUW
1009802	NUWV
1096915	NVAE
106374	NVAL
1137469	NVAO
1000694	NVAX
874142	NVC
1043873	NVD
1045810	NVDA
888358	NVDM
724910	NVEC
1532961	NVEE
1119689	NVFN
1090116	NVG
1075880	NVGN
910655	NVH
868263	NVI
904896	NVIC
904896	NVIC
1292519	NVIV
1165383	NVJ
1304280	NVL
836106	NVLS
1157075	NVLX
1109345	NVMI
1372184	NVMN
874143	NVN
1282980	NVNT
906163	NVR
1293413	NVSL
1493552	NVSL
877019	NVSRF
1006384	NVST
834208	NVT
1022652	NVTL
1127706	NVX
1158729	NVY
1058033	NWAC
53500	NWBA
799426	NWBD
1471265	NWBI
1072379	NWBT
1157282	NWCB
934796	NWCN
1089590	NWD
73088	NWEC
1196362	NWF
1041753	NWFI
1013272	NWFL
352447	NWGD
833837	NWGN
1574596	NWHM
1177214	NWI
919864	NWINOB
915016	NWIR
752431	NWK
814453	NWL
1134011	NWLF
70684	NWLI
1353538	NWLM
1066764	NWMV
73020	NWN
1289223	NWPG
1163389	NWPP
1119307	NWPW
1001385	NWPX
894743	NWRE
1017483	NWRS
1308161	NWS
1564708	NWS
1042064	NWSB
1080008	NWTB
1479488	NWTR
1211351	NWY
276889	NX
1423221	NX
885732	NXC
1053113	NXCN
1177212	NXE
1561781	NXES
1343465	NXGB
835688	NXGNF
1124111	NXGV
1233275	NXHC
1087788	NXI
1087786	NXJ
1131063	NXK
798288	NXL
1087787	NXM
1088800	NXMR
885731	NXN
883618	NXP
1327195	NXPN
1047499	NXPS
885733	NXQ
888411	NXR
1070534	NXRA
314307	NXSO
1142417	NXST
1071991	NXTI
824169	NXTL
1333170	NXTM
1085707	NXTP
1311344	NXTZ
1445625	NXWI
744962	NXXI
1131062	NXZ
910073	NYCB
884647	NYER
99047	NYFXE
1196875	NYH
1567683	NYLD
847431	NYM
1273685	NYMT
906780	NYNY
1020173	NYRR
1467808	NYSYCO
71691	NYT
1475899	NYTE
1454981	NYV
1526185	NYWT
1326579	NYX
1368007	NYX
1132484	NZ
1137887	NZF
1137888	NZH
1137885	NZR
1087785	NZW
1097668	NZX
749290	NZYM
726728	O
1107565	O
1470795	OABC
1403528	OAK
949695	OAKF
949953	OAKF
216748	OAKR
1547546	OAKS
824225	OAKT
1043476	OAOT
1486159	OAS
909990	OATS
1471088	OBAF
1077618	OBAS
350737	OBCI
1025169	OBIE
1489256	OBJE
1261204	OBNH
825521	OBSD
1370946	OC
931702	OCA
73952	OCAS
1000230	OCCF
1108185	OCCM
1437494	OCEE
73759	OCEX
1004702	OCFC
1578932	OCIP
1575051	OCIR
799694	OCLG
882484	OCLR
1110647	OCLR
1367083	OCLS
873860	OCN
1182555	OCNB
1122668	OCPI
353230	OCR
1114222	OCRI
1274644	OCRX
1067675	OCTH
891462	OCTI
1071840	OCTL
1071840	OCTL
1071840	OCTL
1444837	OCTX
1355128	OCZ
74046	ODC
74046	ODC
1022536	ODDJ
878927	ODFL
1292026	ODMO
800240	ODP
1129623	ODSY
1346377	ODYC
1489300	ODZA
73960	OE
320321	OEI
1409375	OESX
860546	OFC
1501078	OFED
1272771	OFFO
1030469	OFG
1101020	OFI
884624	OFIX
1317945	OFLX
1487918	OFS
1362599	OFSI
1129981	OGBY
1082816	OGBYP
1021635	OGE
1301180	OGNT
1587732	OGS
1338648	OHAQ
38570	OHB
225211	OHGI
888491	OHI
30966	OHNA
865084	OHP
887757	OHRI
1173281	OHRP
919644	OHSB
812074	OI
835333	OIA
847593	OIB
861069	OIC
73773	OICO
73756	OII
1516007	OILT
1486299	OINK
1121484	OIS
885317	OISI
74154	OKE
1039684	OKE
1038459	OKFC
830483	OKME
1364714	OKN
73605	OKRG
73605	OKRG
914374	OKSB
1310709	OLA
1314196	OLBG
1253317	OLBK
1096654	OLCB
1297968	OLED
74058	OLGR
1278129	OLGX
1533311	OLIE
1166161	OLKT
74303	OLN
712770	OLP
1325823	OMAC
1389870	OMBP
29989	OMC
926326	OMCL
1034592	OMCM
1411586	OMCY
1108943	OMDC
842013	OMDI
1053650	OME
1302573	OMED
705671	OMEF
1285819	OMER
798528	OMEX
899723	OMG
1085402	OMHI
75252	OMI
841501	OMIF
1061571	OMM
1090061	OMN
1046212	OMNI
1375247	OMPI
1349426	OMRI
946428	OMRX
829801	OMS
1477598	OMTH
1404804	OMTK
1020579	OMTL
1357525	OMTR
1449224	OMVE
12978	OMX
929428	OMX
707179	ONB
1425919	ONCE
1300867	ONCI
1020871	ONCO
1111845	ONCP
1444307	ONCS
1444307	ONCS
1039646	ONCU
1067092	ONE
1486800	ONE
74585	ONEI
1079880	ONES
1096088	ONEV
1372267	ONEZ
1070190	ONFC
1485001	ONFC
755113	ONH
1174940	ONI
1520586	ONIN
1097864	ONNN
812446	ONPR
909171	ONSE
919130	ONSM
919130	ONSM
919130	ONSM
919130	ONSM
919130	ONSM
1012141	ONSS
1045280	ONT
925288	ONTC
1427352	ONTC
1506385	ONTG
824104	ONTN
1130598	ONTX
1412067	ONTY
1058786	ONVC
1100917	ONVI
1497253	ONVO
1014383	ONXS
1012140	ONXX
1192907	ONYI
1006614	ONYX
946356	OO
1405287	OOO
1303433	OPBL
1216128	OPBP
1094139	OPCO
1121648	OPCT
873538	OPEN
1125914	OPEN
1168776	OPGX
1288855	OPHC
1410939	OPHT
863061	OPIX
944809	OPK
1022225	OPLK
1060409	OPLM
1116884	OPLO
820474	OPMC
1015923	OPMR
1108924	OPNT
740971	OPOF
1448431	OPRX
74688	OPST
1100813	OPSW
311046	OPT
275858	OPTC
899297	OPTI
1014920	OPTK
907658	OPTL
1219169	OPTM
884064	OPTN
1096689	OPTO
1142576	OPTR
1378140	OPTT
1096958	OPTV
1101152	OPWR
1069308	OPXA
1397016	OPXS
1157780	OPXT
79163	OPY
791963	OPY
1296445	ORA
1296445	ORA
1490711	ORAC
820736	ORB
1361983	ORBC
1370729	ORBM
74818	ORBT
1173495	ORBZ
1518621	ORC
1408956	ORCA
888953	ORCC
1339729	ORCD
1107216	ORCH
911673	ORCI
777676	ORCL
1341439	ORCL
1278906	OREX
1382911	OREX
1438672	ORFG
1037115	ORFR
1442634	ORG
1268039	ORGN
832810	ORGT
1137048	ORH
74260	ORI
1374756	ORIT
1483195	ORIT
898173	ORLY
1556364	ORM
1176309	ORMP
1402829	ORN
1098996	ORNC
932372	ORNG
929548	ORPH
1358190	ORPN
826154	ORRF
1090052	ORTE
889992	ORTN
1436164	ORYN
915355	ORYX
830260	OS
357173	OSBC
357173	OSBC
1375336	OSBK
1180743	OSCE
356830	OSCI
924101	OSEE
1500198	OSEO
75208	OSG
1405686	OSGE
1004411	OSGL
896842	OSH
1298716	OSHC
1444397	OSHC
874691	OSI
729922	OSIP
1360886	OSIR
1039065	OSIS
775158	OSK
741390	OSKY
1403433	OSLE
1409134	OSP
1118421	OSRC
1122380	OSRS
874734	OSTE
1130713	OSTK
74273	OSTN
932631	OSTX
915354	OSULP
1116463	OSUR
928375	OTCQB
1117458	OTD
1144546	OTEL
858748	OTES
1041122	OTFC
1014343	OTGO
1021604	OTIV
1006281	OTIX
1054905	OTL
1341997	OTMI
1326852	OTOW
1288359	OTT
75129	OTTR
1466593	OTTR
1321070	OTTW
722839	OTV
846732	OUSA
760326	OUTD
867490	OUTL
941604	OUTR
1544227	OVAS
894671	OVBC
916545	OVEN
1060439	OVER
32284	OVLG
1431567	OVLY
1137764	OVNIF
1061859	OVNT
889930	OVRL
1106851	OVTI
75234	OWENQ
1104538	OWHC
1017616	OWOO
921046	OWOS
1394159	OWW
34956	OXBT
1412347	OXF
1586049	OXFD
1168220	OXFV
908259	OXGN
109657	OXIS
109657	OXIS
109657	OXIS
1495222	OXLC
75288	OXM
1299688	OXPS
797468	OXY
934646	OYMP
1001115	OYOG
1403256	OZM
1038205	OZRK
1230276	P
1310897	PA
1070423	PAA
705200	PAB
1371487	PABR
1299130	PACB
1038541	PACI
882830	PACK
1091735	PACR
815017	PACT
882800	PACV
1071598	PACW
1102112	PACW
1372041	PAET
1019849	PAG
771729	PAGI
1410660	PAGP
1581990	PAGP
1590714	PAH
75398	PAI
801904	PALC
1100389	PALM
1490078	PALTF
1278465	PALV
1493761	PAMT
1040017	PANC
1024048	PANG
1005284	PANL
1327567	PANW
936446	PAOS
773717	PAQS
1408501	PAR
76149	PARF
802356	PARL
713275	PARS
1084230	PAS
1082324	PASW
1003961	PATD
1375200	PATH
76605	PATK
844059	PATR
1017813	PATY
1076607	PAVC
1346973	PAWS
923877	PAX
820580	PAY
1312073	PAY
1338360	PAY
1017655	PAYD
1106976	PAYGARD
723531	PAYX
885542	PBCE
854071	PBCI
1528610	PBCP
1378946	PBCT
1496818	PBCW
1267150	PBF
1534504	PBF
1076405	PBG
1295522	PBH
1295947	PBH
1046188	PBHC
1077150	PBHG
78814	PBI
1358356	PBIB
830656	PBIO
1302324	PBIP
1578776	PBIP
1000235	PBIX
1069469	PBIZ
818969	PBKS
1020475	PBME
1070154	PBNY
1283193	PBOF
1195734	PBPB
1511071	PBSK
899166	PBSO
1304161	PBSV
319654	PBT
762128	PBTC
1268659	PBTH
77449	PBY
1401667	PBYI
892980	PCA
1108507	PCAF
1321560	PCAP
75362	PCAR
357264	PCBC
1100983	PCBI
1084171	PCBK
1084717	PCBK
1388337	PCBN
908311	PCC
1050377	PCCC
912048	PCCI
1071775	PCCM
830748	PCE
1172857	PCE
810943	PCF
867713	PCFC
1137855	PCFG
936801	PCFHF
75488	PCG
1004980	PCG
79716	PCH
1338749	PCH
876645	PCHM
1558629	PCI
1017440	PCIS
1170300	PCK
849213	PCL
774695	PCLE
1171180	PCLI
1044490	PCLL
1075531	PCLN
946112	PCLP
908187	PCM
1391674	PCMT
1160990	PCN
1074245	PCNTF
898444	PCO
1159119	PCO
1359555	PCO
1390533	PCOI
1389034	PCOM
1273013	PCOP
1106917	PCOR
79958	PCP
1410690	PCPZ
1140411	PCQ
923771	PCRG
1396814	PCRX
1086844	PCSA
1065191	PCSR
1302502	PCST
1122020	PCSV
1057083	PCTI
945481	PCTU
1005972	PCTY
1124802	PCUV
938380	PCV
1376812	PCX
949699	PCYC
50471	PCYG
812306	PCYN
78066	PD
1167880	PDAE
320575	PDC
77877	PDCE
1093984	PDCN
891024	PDCO
833081	PDE
789097	PDEC
788920	PDEX
868549	PDF
1120914	PDFS
771485	PDGE
1523733	PDH
313353	PDHO
1510599	PDI
1054102	PDII
1140003	PDIV
882104	PDLI
1042776	PDM
731245	PDNLB
81318	PDO
1410132	PDOS
1280894	PDPR
80293	PDQ
759153	PDRT
921438	PDSG
855886	PDT
1137667	PDVG
893949	PDX
76174	PDYN
1036081	PEAK
1474098	PEB
1093672	PEBK
318300	PEBO
1317577	PEC
1103013	PECS
1141197	PED
1289863	PED
1046587	PEDE
729156	PEDH
917968	PEET
1024075	PEFF
1090431	PEFX
788784	PEG
1013857	PEGA
1561660	PEGI
81033	PEGPR
1040261	PEGS
77281	PEI
1467434	PEII
778164	PEIX
1137360	PEK
1015789	PELE
922577	PEM
77227	PEN
1271810	PENDING
1278363	PENDING
1399215	PENDING
1406932	PENDING
318107	PENG
921738	PENN
739608	PENX
216851	PEO
1485964	PEOP
77476	PEP
1448242	PEPR
1357878	PEPT
894253	PER
1521168	PER
719662	PERF
880460	PERF
900349	PERY
891532	PESI
75527	PET
888455	PETC
863157	PETM
1040130	PETS
1509190	PETX
911359	PEX
1368613	PEX
1564822	PF
202932	PFACP
790023	PFAE
1402281	PFAP
1004969	PFB
887919	PFBI
770460	PFBX
1039889	PFCB
1098578	PFCE
929031	PFCO
868578	PFD
869004	PFDC
1103406	PFDE
78003	PFE
1013554	PFED
1345432	PFEN
1126328	PFG
1162328	PFG
908254	PFGC
316770	PFGI
1037652	PFI
1289636	PFIE
1163300	PFII
75340	PFIN
1056943	PFIS
1244183	PFL
1093728	PFLC
1158269	PFLD
1504619	PFLT
1267147	PFMH
1171546	PFMS
1550695	PFMT
1296250	PFN
790183	PFNC
889428	PFND
1049861	PFNH
1421981	PFNI
1054508	PFNS
882071	PFO
1077561	PFOO
1096555	PFOO
1212458	PFPT
1178970	PFS
920945	PFSB
1069799	PFSD
1400732	PFSF
1568669	PFSI
1051859	PFSL
1095315	PFSW
1034840	PFSY
1019787	PFTI
1424328	PFVR
1050180	PFWD
80424	PG
1050743	PGC
1462047	PGCG
888154	PGD
790179	PGEC
1079297	PGEI
1284807	PGEM
1042798	PGEPRB
854580	PGF
81157	PGI
1061164	PGID
77385	PGL
1432196	PGLC
943032	PGLD
855048	PGM
1094093	PGN
1089979	PGNF
835887	PGNX
1080448	PGOL
1318025	PGP
80661	PGR
1300662	PGRD
1329605	PGRIU
1388510	PGRM
1477032	PGRX
1363254	PGSI
1413990	PGSY
1354327	PGTI
1553404	PGTK
1135338	PGTV
1126752	PGWC
1557523	PGZ
76334	PH
1072546	PHAR
915127	PHC
1037975	PHCC
1138476	PHCO
1305767	PHD
1136386	PHDTF
837951	PHF
49397	PHFB
1003936	PHFC
353827	PHFR
761237	PHGN
1017837	PHGW
77776	PHH
923473	PHHM
350403	PHII
888719	PHIS
1219360	PHK
1000278	PHLI
909109	PHLY
822416	PHM
711665	PHMD
1161582	PHOT
1203866	PHRM
1027974	PHS
1158026	PHSB
1040853	PHST
1166258	PHT
1002663	PHTN
791050	PHTW
1096631	PHWY
315131	PHX
832904	PHY
1010397	PHYX
842891	PIA
830122	PICO
277923	PICZQ
1366826	PIED
1364123	PIEX
931015	PII
845072	PIII
1094286	PIK
906337	PILL
830622	PIM
1272550	PIMO
1463191	PIMZ
1577916	PINC
1362120	PINN
1520047	PINV
351349	PIOL
1264314	PIP
1326190	PIP
278130	PIR
1365754	PIR
1383637	PIVN
1160420	PIVX
1023298	PIXG
1002114	PIXR
1230245	PJC
1096789	PJTG
1315399	PKBK
76321	PKD
1171159	PKDY
76267	PKE
824851	PKEH
75677	PKG
1364798	PKGH
31791	PKI
1412350	PKO
76282	PKOH
1310982	PKPL
701374	PKS
1067797	PKSI
1011344	PKTR
1128189	PKTX
1394120	PKVG
729237	PKY
355429	PL
1072341	PLA
810136	PLAB
1297633	PLAY
849667	PLB
1168455	PLBC
1110781	PLBI
704159	PLCC
1041859	PLCE
1010552	PLCM
879682	PLCSF
899881	PLD
1458704	PLDI
1022243	PLE
80124	PLFE
948844	PLI
1408808	PLI
1123845	PLKC
1041379	PLKI
1076505	PLKT
75829	PLL
710846	PLLK
750561	PLLL
1082822	PLMA
878748	PLMD
706874	PLMT
722392	PLNR
896861	PLNT
1368044	PLNU
1287213	PLOW
793421	PLP
80035	PLPC
1455819	PLPE
1317880	PLPL
1362925	PLPM
79225	PLRB
1330340	PLRO
1279410	PLSB
914025	PLT
1371455	PLTE
1093691	PLUG
1035656	PLUM
1022408	PLUS
1101816	PLWY
350426	PLX
785786	PLXS
850579	PLXT
1413329	PM
1041665	PMACA
1356735	PMAH
1477009	PMAP
1477009	PMAP
1109546	PMBC
722571	PMC
1388195	PMC
1516522	PMCM
767920	PMCS
1073949	PMCY
806517	PMD
814057	PMDL
790526	PMDX
916444	PMED
1140392	PMF
76954	PMFG
1422862	PMFG
1329606	PMFI
892884	PMG
892994	PMG
1423593	PMG
887398	PMH
935724	PMI
1453820	PMIC
1001917	PMID
1408300	PMIG
1398090	PMII
1170299	PML
882991	PMLK
1474167	PMLT
844790	PMM
892960	PMN
900422	PMO
1330487	PMQCU
883979	PMRY
895810	PMSI
824463	PMT
1464423	PMT
881695	PMTI
924829	PMTR
1108730	PMWI
1181506	PMX
1471387	PMXO
1380713	PNAM
1042521	PNB
707855	PNBC
1113026	PNBI
1098146	PNBK
1098146	PNBK
713676	PNC
1437596	PNCH
1166291	PNCL
